id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,condition_1,condition_2,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,exterior_1st,exterior_2nd,mas_vnr_type,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmtfin_type_1,bsmtfin_sf_1,bsmtfin_type_2,bsmtfin_sf_2,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,misc_val,mo_sold,yr_sold,sale_type,saleprice,neighborhood_Blueste,neighborhood_BrDale,neighborhood_BrkSide,neighborhood_ClearCr,neighborhood_CollgCr,neighborhood_Crawfor,neighborhood_Edwards,neighborhood_Gilbert,neighborhood_Greens,neighborhood_GrnHill,neighborhood_IDOTRR,neighborhood_Landmrk,neighborhood_MeadowV,neighborhood_Mitchel,neighborhood_NAmes,neighborhood_NPkVill,neighborhood_NWAmes,neighborhood_NoRidge,neighborhood_NridgHt,neighborhood_OldTown,neighborhood_SWISU,neighborhood_Sawyer,neighborhood_SawyerW,neighborhood_Somerst,neighborhood_StoneBr,neighborhood_Timber,neighborhood_Veenker,foundation_CBlock,foundation_PConc,foundation_Slab,foundation_Stone,foundation_Wood
1019,527302050,20,RL,78.0,12090.0,Pave,0,1,AllPub,Inside,Gtl,NWAmes,Norm,Norm,1,1,6,6,1981,1981,Gable,CompShg,MetalSd,MetalSd,BrkFace,1.0,3.0,CBlock,4.0,3.0,No,GLQ,588.0,LwQ,228.0,606.0,1422.0,GasA,1.0,Y,SBrkr,1422.0,0,0,1422.0,0.0,0.0,2,0,3,1,2.0,7,Typ,1,Attchd,1981.0,Fin,2.0,576.0,TA,TA,Y,276,0,0,0,0,0,6,2008,WD ,12.075394321888057,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2132,907192040,60,RL,0.0,8826.0,Pave,1,1,AllPub,Inside,Gtl,CollgCr,Norm,Norm,1,0,7,5,2000,2000,Gable,CompShg,VinylSd,VinylSd,BrkFace,2.0,2.0,PConc,4.0,3.0,No,GLQ,841.0,Unf,0.0,144.0,985.0,GasA,3.0,Y,SBrkr,985.0,857,0,1842.0,1.0,0.0,2,1,3,1,2.0,7,Typ,1,Attchd,2000.0,Fin,2.0,486.0,TA,TA,Y,193,96,0,0,0,0,7,2007,WD ,12.289954129510877,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
203,903426180,50,RM,57.0,8094.0,Pave,1,1,AllPub,Inside,Gtl,OldTown,Norm,Norm,1,0,4,5,1915,1950,Gable,CompShg,MetalSd,MetalSd,None,1.0,1.0,CBlock,3.0,3.0,No,Unf,0.0,Unf,0.0,888.0,888.0,GasA,3.0,Y,SBrkr,888.0,1074,0,1962.0,0.0,0.0,1,1,4,1,1.0,9,Typ,1,Detchd,1915.0,Unf,2.0,572.0,TA,TA,Y,160,0,364,0,0,0,6,2010,WD ,11.915051671812877,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
420,527455280,20,RL,0.0,10710.0,Pave,1,1,AllPub,Inside,Gtl,NAmes,Norm,Norm,1,1,5,7,1966,2004,Hip,CompShg,HdBoard,HdBoard,BrkFace,2.0,2.0,PConc,3.0,3.0,No,BLQ,644.0,Unf,0.0,220.0,864.0,GasA,3.0,Y,SBrkr,1120.0,0,0,1120.0,0.0,1.0,1,0,3,1,1.0,5,Typ,1,Attchd,1966.0,RFn,2.0,656.0,TA,TA,Y,0,162,0,0,0,1200,7,2009,WD ,11.910358401381128,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2333,527212030,60,RL,85.0,8908.039766702015,Pave,0,1,AllPub,Inside,Gtl,StoneBr,Norm,Norm,1,0,9,5,2005,2006,Hip,CompShg,CemntBd,CmentBd,Stone,2.0,2.0,PConc,5.0,3.0,Av,GLQ,240.0,Unf,0.0,1752.0,1992.0,GasA,3.0,Y,SBrkr,1992.0,876,0,2868.0,0.0,0.0,3,1,4,1,3.0,11,Typ,1,BuiltIn,2005.0,Fin,3.0,716.0,TA,TA,Y,214,108,0,0,0,0,7,2006,New,13.229567991666638,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
632,535152230,20,RL,70.0,8400.0,Pave,1,1,AllPub,Inside,Gtl,NAmes,Norm,Norm,1,1,6,3,1957,1957,Hip,CompShg,BrkFace,BrkFace,None,1.0,2.0,CBlock,3.0,3.0,No,ALQ,189.0,Rec,661.0,628.0,1478.0,GasA,2.0,Y,SBrkr,1478.0,0,0,1478.0,1.0,0.0,1,1,3,1,1.0,6,Typ,2,Attchd,1957.0,RFn,2.0,442.0,TA,TA,Y,114,0,0,0,216,0,6,2009,WD ,11.960811288962345,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2800,907285100,60,RL,90.0,11250.0,Pave,1,1,AllPub,Corner,Gtl,CollgCr,Norm,Norm,1,0,7,5,1995,1996,Gable,CompShg,VinylSd,VinylSd,None,2.0,3.0,PConc,4.0,4.0,Av,GLQ,685.0,Unf,0.0,245.0,930.0,GasA,3.0,Y,SBrkr,950.0,1045,0,1995.0,1.0,0.0,2,1,4,1,2.0,8,Typ,1,Attchd,1995.0,RFn,2.0,610.0,TA,TA,Y,275,170,0,0,0,0,7,2006,WD ,12.375815420117268,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1885,534276160,20,RL,70.0,7535.0,Pave,0,1,AllPub,Inside,Gtl,NAmes,Norm,Norm,1,1,5,7,1958,1985,Gable,CompShg,MetalSd,MetalSd,None,1.0,2.0,CBlock,3.0,3.0,No,BLQ,111.0,LwQ,279.0,522.0,912.0,GasA,0.0,Y,SBrkr,912.0,0,0,912.0,0.0,1.0,1,0,2,1,1.0,5,Typ,0,Attchd,1958.0,Fin,1.0,297.0,TA,TA,Y,12,285,0,0,0,480,6,2007,WD ,11.695247021764184,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1734,528221050,20,RL,88.0,12216.0,Pave,0,1,AllPub,Corner,Gtl,Gilbert,Norm,Norm,1,1,6,5,2005,2005,Gable,CompShg,VinylSd,VinylSd,None,1.0,2.0,PConc,4.0,3.0,Av,GLQ,918.0,Unf,0.0,408.0,1326.0,GasA,3.0,Y,SBrkr,1326.0,0,0,1326.0,1.0,0.0,2,0,3,1,2.0,6,Typ,0,Attchd,2005.0,Fin,2.0,388.0,TA,TA,Y,120,23,0,0,0,2000,6,2007,WD ,12.220961258023925,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2327,527182020,120,RL,30.0,3701.0,Pave,0,1,AllPub,Inside,Gtl,StoneBr,Norm,Norm,0,1,8,5,1987,1987,Gable,CompShg,HdBoard,HdBoard,None,1.0,2.0,CBlock,4.0,3.0,No,Unf,0.0,Unf,0.0,1191.0,1191.0,GasA,1.0,Y,SBrkr,1204.0,0,0,1204.0,0.0,0.0,2,0,2,1,1.0,5,Typ,0,Attchd,1987.0,RFn,2.0,461.0,TA,TA,Y,120,70,0,0,0,0,8,2006,WD ,11.77528972943772,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1282,535476370,60,RL,80.0,9760.0,Pave,1,1,AllPub,Inside,Mod,NAmes,Norm,Norm,1,0,6,6,1964,1964,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.0,2.0,CBlock,3.0,3.0,Gd,GLQ,674.0,LwQ,106.0,0.0,780.0,GasA,1.0,Y,SBrkr,798.0,813,0,1611.0,1.0,0.0,1,1,4,1,1.0,7,Typ,0,Attchd,1964.0,RFn,2.0,442.0,TA,TA,Y,328,128,0,0,189,0,6,2008,WD ,12.031123843065632,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2688,903425340,190,RL,60.0,9873.0,Pave,1,1,AllPub,Inside,Gtl,BrkSide,RRAn,Norm,0,1,4,5,1970,1970,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.0,2.0,CBlock,3.0,3.0,Av,ALQ,789.0,Unf,0.0,171.0,960.0,GasW,1.0,N,SBrkr,960.0,0,0,960.0,1.0,0.0,1,0,3,1,1.0,6,Typ,0,Detchd,1970.0,Unf,2.0,576.0,TA,TA,Y,0,288,0,0,0,0,5,2006,WD ,11.76756768334381,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2581,535180070,20,RL,72.0,10011.0,Pave,0,1,AllPub,Inside,Gtl,NAmes,Norm,Norm,1,1,5,6,1957,1996,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.0,2.0,CBlock,3.0,3.0,No,BLQ,360.0,Unf,0.0,710.0,1070.0,GasA,1.0,Y,SBrkr,1236.0,0,0,1236.0,0.0,1.0,1,0,2,1,2.0,6,Min1,1,Attchd,1957.0,Unf,1.0,447.0,TA,TA,Y,0,0,0,0,0,0,5,2006,WD ,11.80894766169701,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2067,905226050,30,RL,0.0,8908.039766702015,Pave,1,1,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1,1,5,7,1918,2007,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,3.0,BrkTil,3.0,3.0,No,Unf,0.0,Unf,0.0,816.0,816.0,GasA,3.0,Y,SBrkr,1416.0,0,0,1416.0,0.0,0.0,2,0,3,1,2.0,7,Typ,0,Attchd,2007.0,Unf,2.0,576.0,TA,TA,N,0,0,112,0,0,0,8,2007,WD ,11.626254150277232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2115,906403060,60,RL,0.0,8883.0,Pave,0,1,AllPub,Inside,Gtl,SawyerW,Norm,Norm,1,0,7,5,1988,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,2.0,2.0,PConc,4.0,3.0,No,GLQ,608.0,LwQ,321.0,0.0,929.0,GasA,3.0,Y,SBrkr,946.0,927,0,1873.0,1.0,0.0,2,1,3,1,2.0,7,Typ,1,Attchd,1988.0,RFn,2.0,619.0,TA,TA,Y,108,48,0,0,144,0,5,2007,WD ,12.240474072247506,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
754,903430070,90,RM,50.0,3000.0,Pave,1,0,AllPub,Inside,Gtl,OldTown,Norm,Norm,0,0,5,1,1922,1950,Hip,CompShg,MetalSd,MetalSd,None,1.0,2.0,BrkTil,3.0,2.0,No,Unf,0.0,Unf,0.0,1040.0,1040.0,GasA,1.0,N,SBrkr,1088.0,1040,0,2128.0,0.0,0.0,2,0,4,2,1.0,11,Sev,0,none,0.0,none,0.0,0.0,No,No,Y,0,56,0,0,0,0,9,2009,WD ,11.042921835724492,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1079,528188150,160,RL,36.0,2448.0,Pave,1,1,AllPub,Inside,Gtl,NridgHt,Norm,Norm,0,0,7,5,2003,2004,Gable,CompShg,VinylSd,Wd Shng,Stone,2.0,2.0,PConc,4.0,3.0,No,GLQ,573.0,Unf,0.0,191.0,764.0,GasA,3.0,Y,SBrkr,764.0,862,0,1626.0,1.0,0.0,2,1,2,1,2.0,6,Typ,0,BuiltIn,2003.0,RFn,2.0,474.0,TA,TA,Y,0,27,0,0,0,0,10,2008,WD ,11.944707881395766,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
2615,535404080,20,RL,73.0,7100.0,Pave,0,1,AllPub,Corner,Gtl,NAmes,Norm,Norm,1,1,5,7,1957,1957,Gable,CompShg,WdShing,Wd Shng,None,1.0,2.0,CBlock,3.0,3.0,No,GLQ,708.0,Unf,0.0,108.0,816.0,GasA,1.0,Y,FuseA,816.0,0,0,816.0,1.0,0.0,1,0,2,1,1.0,5,Typ,0,Detchd,1957.0,Unf,1.0,308.0,TA,TA,Y,0,0,0,0,0,0,7,2006,WD ,11.77452020265869,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
329,923225440,160,RM,36.0,2592.0,Pave,1,1,AllPub,Inside,Gtl,MeadowV,Norm,Norm,0,0,5,3,1976,1976,Gable,CompShg,CemntBd,CmentBd,None,1.0,2.0,CBlock,4.0,3.0,No,Rec,129.0,BLQ,232.0,175.0,536.0,GasA,1.0,Y,SBrkr,536.0,576,0,1112.0,0.0,0.0,1,1,3,1,1.0,4,Typ,0,Attchd,1976.0,Unf,1.0,336.0,TA,TA,Y,182,0,0,0,0,0,4,2010,WD ,11.350406535472453,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1320,902401010,50,RM,0.0,5700.0,Pave,1,1,AllPub,Inside,Gtl,OldTown,Norm,Norm,1,0,7,7,1926,1950,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,2.0,PConc,3.0,3.0,No,Unf,0.0,Unf,0.0,572.0,572.0,GasA,1.0,Y,SBrkr,572.0,539,0,1111.0,0.0,0.0,1,0,2,1,1.0,5,Typ,1,Detchd,1982.0,Unf,1.0,288.0,TA,TA,Y,0,0,176,0,0,0,8,2008,WD ,11.66907414746016,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
416,527455060,160,RL,24.0,2289.0,Pave,1,1,AllPub,Inside,Gtl,NPkVill,Norm,Norm,0,0,6,6,1978,1978,Gable,CompShg,Plywood,Brk Cmn,None,1.0,2.0,CBlock,3.0,3.0,No,ALQ,311.0,Unf,0.0,544.0,855.0,GasA,1.0,Y,SBrkr,855.0,586,0,1441.0,0.0,0.0,2,1,3,1,1.0,7,Typ,1,Attchd,1978.0,Unf,2.0,440.0,TA,TA,Y,28,0,0,0,0,0,4,2009,WD ,11.908340237224891,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
284,908226130,190,RL,60.0,12180.0,Pave,1,1,AllPub,Inside,Gtl,Edwards,Norm,Norm,0,0,4,4,1941,1950,Gable,CompShg,MetalSd,MetalSd,None,1.0,1.0,BrkTil,4.0,3.0,No,BLQ,348.0,Unf,0.0,324.0,672.0,Grav,0.0,N,FuseA,672.0,252,0,924.0,1.0,0.0,1,0,2,1,0.0,5,Typ,0,Detchd,1941.0,Unf,1.0,280.0,TA,TA,Y,0,0,0,0,0,0,7,2010,WD ,11.289781913656018,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1385,905108170,85,RL,0.0,7400.0,Pave,0,1,AllPub,CulDSac,Gtl,Sawyer,Norm,Norm,1,0,5,5,1984,1984,Gable,CompShg,VinylSd,VinylSd,None,1.0,2.0,PConc,4.0,3.0,Av,LwQ,104.0,ALQ,956.0,0.0,1060.0,GasA,1.0,Y,SBrkr,1126.0,0,0,1126.0,1.0,0.0,1,0,2,1,1.0,5,Typ,0,Attchd,1984.0,Unf,2.0,506.0,TA,TA,Y,178,0,0,0,0,0,3,2008,WD ,11.931635799828413,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
275,908102110,20,RL,68.0,8842.0,Pave,1,1,AllPub,Corner,Gtl,Edwards,Norm,Norm,1,1,5,6,1954,1954,Gable,CompShg,VinylSd,VinylSd,None,1.0,3.0,CBlock,2.0,3.0,No,Unf,0.0,Unf,0.0,381.0,381.0,GasA,3.0,Y,SBrkr,992.0,0,0,992.0,0.0,0.0,1,0,3,1,1.0,6,Typ,0,Detchd,1954.0,Unf,1.0,319.0,TA,TA,Y,60,0,56,0,0,0,1,2010,Oth,11.956912324065804,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
2024,903401070,50,RL,60.0,8850.0,Pave,1,0,AllPub,Inside,Gtl,BrkSide,Norm,Norm,1,0,6,7,1920,1950,Gable,CompShg,Wd Sdng,Wd Shng,None,1.0,3.0,PConc,3.0,3.0,No,Unf,0.0,Unf,0.0,768.0,768.0,GasA,3.0,Y,SBrkr,752.0,624,0,1376.0,0.0,0.0,1,0,3,1,2.0,7,Typ,0,Detchd,1977.0,Unf,2.0,576.0,TA,TA,P,0,54,144,0,0,0,2,2007,WD ,12.013700752882718,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
68,528456160,20,FV,92.0,9215.0,Pave,1,1,AllPub,Inside,Gtl,Somerst,Norm,Norm,1,1,7,5,2009,2010,Hip,CompShg,VinylSd,VinylSd,None,2.0,2.0,PConc,4.0,3.0,No,Unf,0.0,Unf,0.0,1218.0,1218.0,GasA,3.0,Y,SBrkr,1218.0,0,0,1218.0,0.0,0.0,2,0,2,1,2.0,4,Typ,0,Attchd,2009.0,RFn,2.0,676.0,TA,TA,Y,0,136,0,0,0,0,4,2010,New,12.228323254464993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
1910,534479140,70,RL,79.0,9480.0,Pave,1,1,AllPub,Inside,Gtl,NAmes,Artery,Norm,1,0,5,7,1942,1995,Gable,CompShg,MetalSd,MetalSd,Stone,1.0,2.0,CBlock,3.0,3.0,No,LwQ,386.0,Unf,0.0,342.0,728.0,GasA,3.0,Y,SBrkr,888.0,756,0,1644.0,0.0,0.0,1,1,3,1,2.0,7,Typ,2,Attchd,1942.0,Unf,1.0,312.0,TA,TA,Y,168,0,0,0,0,0,6,2007,WD ,11.894780707439258,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
381,527356040,20,RL,82.0,11880.0,Pave,0,1,AllPub,Inside,Gtl,NWAmes,RRAn,Norm,1,1,7,5,1978,1978,Gable,CompShg,Plywood,Plywood,BrkFace,1.0,2.0,CBlock,4.0,3.0,No,ALQ,704.0,Unf,0.0,567.0,1271.0,GasA,1.0,Y,SBrkr,1601.0,0,0,1601.0,0.0,0.0,2,0,3,1,1.0,7,Typ,1,Attchd,1978.0,RFn,2.0,478.0,TA,TA,Y,0,0,0,0,0,0,4,2009,COD,11.964001084330445,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1323,902405070,70,RM,60.0,10800.0,Pave,1,1,AllPub,Inside,Gtl,OldTown,Norm,Norm,1,0,7,7,1890,1999,Gable,CompShg,Wd Sdng,Wd Shng,None,1.0,2.0,BrkTil,3.0,3.0,Mn,Unf,0.0,Unf,0.0,1313.0,1313.0,GasW,2.0,Y,SBrkr,1313.0,1182,0,2495.0,0.0,0.0,2,0,5,1,1.0,10,Typ,1,Detchd,1950.0,Unf,2.0,342.0,TA,Fa,Y,0,299,0,0,0,0,12,2008,WD ,12.122691036591123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2432,528235050,60,RL,0.0,7861.0,Pave,0,1,AllPub,Inside,Gtl,Gilbert,Norm,Norm,1,0,6,5,2002,2003,Gable,CompShg,VinylSd,VinylSd,None,2.0,2.0,PConc,4.0,3.0,No,GLQ,457.0,Unf,0.0,326.0,783.0,GasA,3.0,Y,SBrkr,807.0,702,0,1509.0,1.0,0.0,2,1,3,1,2.0,7,Typ,1,Attchd,2002.0,Fin,2.0,393.0,TA,TA,Y,100,75,0,0,0,0,6,2006,WD ,12.118333731222167,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
777,905200220,20,RL,0.0,11616.0,Pave,1,1,AllPub,Inside,Gtl,Sawyer,Norm,Norm,1,1,5,5,1962,1962,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,1.0,2.0,CBlock,3.0,3.0,No,LwQ,170.0,BLQ,670.0,252.0,1092.0,GasA,1.0,Y,SBrkr,1092.0,0,0,1092.0,0.0,1.0,1,0,3,1,1.0,6,Typ,1,Attchd,1962.0,Unf,1.0,288.0,TA,TA,Y,0,20,144,0,0,0,9,2009,WD ,11.842229212112828,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
1107,528365060,60,RL,96.0,10542.0,Pave,1,1,AllPub,Inside,Gtl,NoRidge,Norm,Norm,1,0,7,5,1993,1994,Hip,CompShg,Wd Sdng,ImStucc,BrkFace,2.0,2.0,PConc,4.0,3.0,Gd,GLQ,1173.0,Unf,0.0,138.0,1311.0,GasA,3.0,Y,SBrkr,1325.0,1093,0,2418.0,1.0,0.0,2,1,3,1,2.0,9,Typ,1,Attchd,1993.0,RFn,3.0,436.1825396825397,TA,TA,Y,250,154,216,0,0,0,8,2008,WD ,12.739637756265655,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,527451180,160,RM,21.0,1680.0,Pave,1,1,AllPub,Inside,Gtl,BrDale,Norm,Norm,0,0,6,5,1971,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,1.0,2.0,CBlock,3.0,3.0,No,Rec,156.0,Unf,0.0,327.0,483.0,GasA,1.0,Y,SBrkr,483.0,504,0,987.0,0.0,0.0,1,1,2,1,1.0,5,Typ,0,Detchd,1971.0,Unf,1.0,264.0,TA,TA,Y,275,0,0,0,0,0,2,2010,COD,11.472103470449973,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
